,CloseTSLA,CloseNIO,spread,zscore
2025-01-06,411.05,4.71,406.34000000000003,-0.17590440954718203
2025-01-03,410.44,4.63,405.81,-0.1775214466349097
2025-01-02,379.28,4.55,374.72999999999996,-0.2723469422699533
2024-12-31,403.84,4.36,399.47999999999996,-0.1968343612864486
2024-12-30,417.41,4.38,413.03000000000003,-0.15549313008133775
2024-12-27,431.66,4.48,427.18,-0.11232129085238461
2024-12-26,454.13,4.69,449.44,-0.04440573316782645
2024-12-24,462.28,4.62,457.65999999999997,-0.019326403241183763
2024-12-23,430.6,4.48,426.12,-0.11555536502783977
2024-12-20,421.06,4.54,416.52,-0.14484509340932045
2024-12-19,436.17,4.4,431.77000000000004,-0.09831713946998909
2024-12-18,440.13,4.32,435.81,-0.08599104544278277
2024-12-17,479.86,4.54,475.32,0.03455449292724837
2024-12-16,463.02,4.42,458.59999999999997,-0.016458450670497126
2024-12-13,436.23,4.51,431.72,-0.09846969013864267
2024-12-12,418.1,4.59,413.51000000000005,-0.15402864366226365
2024-12-11,424.77,4.67,420.09999999999997,-0.1339224655337267
2024-12-10,400.99,4.77,396.22,-0.20678066488265953
2024-12-09,389.79,5.18,384.61,-0.2422029301440127
2024-12-06,389.22,4.61,384.61,-0.2422029301440127
2024-12-05,369.49,4.61,364.88,-0.30239942399470154
2024-12-04,357.93,4.6,353.33,-0.3376386284536705
2024-12-03,351.42,4.64,346.78000000000003,-0.3576227660472847
2024-12-02,357.09,4.4,352.69,-0.3395912770124358
2024-11-29,345.16,4.48,340.68,-0.37623394762301726
2024-11-27,332.89,4.38,328.51,-0.4133647803732901
2024-11-26,338.23,4.31,333.92,-0.3968587980249765
2024-11-25,338.59,4.67,333.91999999999996,-0.39685879802497664
2024-11-22,352.56,4.84,347.72,-0.3547548134765981
2024-11-21,339.64,4.7,334.94,-0.3937467643844442
2024-11-20,342.03,4.65,337.38,-0.38630229175415126
2024-11-19,346.0,4.63,341.37,-0.37412874839559834
2024-11-18,338.74,4.67,334.07,-0.39640114601901594
2024-11-15,320.72,4.49,316.23,-0.4508312245946007
2024-11-14,311.18,4.43,306.75,-0.4797548313713128
2024-11-13,330.24,4.61,325.63,-0.4221516988877343
2024-11-12,328.49,4.58,323.91,-0.42739944188941614
2024-11-11,350.0,5.06,344.94,-0.36323663065373524
2024-11-08,321.22,5.09,316.13000000000005,-0.45113632593190767
2024-11-07,296.91,5.31,291.6,-0.5259776839733369
2024-11-06,288.53,5.0,283.53,-0.5505993618940191
2024-11-05,251.44,5.28,246.16,-0.6646157316456786
2024-11-04,242.84,5.14,237.70000000000002,-0.6904273047818582
2024-11-01,248.98,5.1,243.88,-0.6715720421362802
2024-10-31,249.85,5.1,244.75,-0.6689176605017085
2024-10-30,257.55,5.35,252.20000000000002,-0.6461876108723302
2024-10-29,259.52,5.6,253.92,-0.6409398678706484
2024-10-28,262.51,5.81,256.7,-0.6324580506935112
2024-10-25,269.19,5.26,263.93,-0.6103992240062086
2024-10-24,260.48,4.98,255.50000000000003,-0.6361192667411962
2024-10-23,213.65,5.19,208.46,-0.7796389358104513
2024-10-22,217.97,5.23,212.74,-0.7665805985737079
2024-10-21,218.85,5.14,213.71,-0.7636211156018291
2024-10-18,220.7,5.22,215.48,-0.7582208219314936
2024-10-17,220.89,5.15,215.73999999999998,-0.7574275584544953
2024-10-16,221.33,5.51,215.82000000000002,-0.7571834773846495
2024-10-15,219.57,5.62,213.95,-0.7628888723922922
2024-10-14,219.16,5.79,213.37,-0.7646584601486732
2024-10-11,217.8,6.24,211.56,-0.7701807943539316
2024-10-10,238.77,6.22,232.55,-0.7061400236531734
2024-10-09,241.05,6.29,234.76000000000002,-0.6993972840986867
2024-10-08,244.5,6.24,238.26,-0.6887187372929386
2024-10-07,240.83,6.79,234.04000000000002,-0.7015940137272977
2024-10-04,250.08,6.77,243.31,-0.6733111197589305
2024-10-03,240.66,6.7,233.96,-0.7018380947971434
2024-10-02,249.02,7.21,241.81,-0.677887639818537
2024-10-01,258.02,7.03,250.98999999999998,-0.6498793370537461
2024-09-30,261.63,6.68,254.95,-0.6377973240963853
2024-09-27,260.46,6.52,253.93999999999997,-0.640878847603187
2024-09-26,254.22,5.78,248.44,-0.6576594211550769
2024-09-25,257.02,5.65,251.36999999999998,-0.6487199519719792
2024-09-24,254.27,5.94,248.33,-0.6579950326261146
2024-09-23,250.0,5.32,244.68,-0.6691312314378234
2024-09-20,238.25,5.28,232.97,-0.7048585980364837
2024-09-19,243.92,5.4,238.51999999999998,-0.6879254738159403
2024-09-18,227.2,5.02,222.17999999999998,-0.7377790323319187
2024-09-17,227.87,5.41,222.46,-0.7369247485874587
2024-09-16,226.78,5.4,221.38,-0.7402198430303754
2024-09-13,230.29,5.55,224.73999999999998,-0.7299684380968572
2024-09-12,229.81,5.28,224.53,-0.7306091509052021
2024-09-11,228.13,5.6,222.53,-0.7367111776513439
2024-09-10,226.17,5.48,220.69,-0.7423250422577943
2024-09-09,216.27,5.57,210.70000000000002,-0.7728046658547725
2024-09-06,210.73,5.02,205.70999999999998,-0.7880292225863964
2024-09-05,230.17,4.85,225.32,-0.728198850340476
2024-09-04,219.41,4.24,215.17,-0.7591666360771456
2024-09-03,210.6,4.15,206.45,-0.7857714726903239
2024-08-30,214.11,4.04,210.07000000000002,-0.7747268042798071
2024-08-29,206.28,3.94,202.34,-0.7983111376536451
2024-08-28,205.75,3.7,202.05,-0.7991959315318358
2024-08-27,209.21,4.0,205.21,-0.7895547292729317
2024-08-26,213.21,4.03,209.18,-0.7774422061818403
2024-08-23,220.32,4.08,216.23999999999998,-0.7559020517679599
2024-08-22,210.66,3.99,206.67,-0.7851002497482484
2024-08-21,223.27,3.99,219.28,-0.7466269711138243
2024-08-20,221.1,3.85,217.25,-0.7528205282611582
2024-08-19,222.72,4.07,218.65,-0.7485491095388589
2024-08-16,216.12,3.95,212.17000000000002,-0.7683196761963583
2024-08-15,214.14,3.83,210.30999999999997,-0.7739945610702703
2024-08-14,201.38,3.72,197.66,-0.8125898802396172
2024-08-13,207.83,3.89,203.94000000000003,-0.7934295162567316
2024-08-12,197.49,3.76,193.73000000000002,-0.8245803627957856
2024-08-09,200.0,3.78,196.22,-0.8169833394968391
2024-08-08,198.84,3.82,195.02,-0.8206445555445243
2024-08-07,191.76,3.67,188.09,-0.8417880782199054
2024-08-06,200.64,3.77,196.86999999999998,-0.815000180804343
2024-08-05,198.88,3.89,194.99,-0.8207360859457163
2024-08-02,207.67,4.05,203.61999999999998,-0.7944058405361145
2024-08-01,216.86,4.06,212.8,-0.7663975377713236
2024-07-31,232.07,4.44,227.63,-0.7211510094486823
2024-07-30,222.62,4.42,218.20000000000002,-0.7499220655567408
2024-07-29,232.1,4.39,227.71,-0.7209069283788365
2024-07-26,219.8,4.43,215.37,-0.7585564334025314
2024-07-25,220.25,4.27,215.98,-0.7566953152449583
2024-07-24,215.99,4.3,211.69,-0.7697841626154324
2024-07-23,246.38,4.48,241.9,-0.6776130486149605
2024-07-22,251.51,4.69,246.82,-0.6626020628194518
2024-07-19,239.2,4.46,234.73999999999998,-0.6994583043661482
2024-07-18,249.23,4.54,244.69,-0.6691007213040927
2024-07-17,248.5,4.59,243.91,-0.671480511735088
2024-07-16,256.56,4.9,251.66,-0.6478351580937886
2024-07-15,252.64,4.63,248.01,-0.6589713569054974
2024-07-12,248.23,4.87,243.35999999999999,-0.673158569090277
2024-07-11,241.03,4.68,236.35,-0.694546172835504
2024-07-10,263.26,4.62,258.64,-0.6265390847497537
2024-07-09,262.33,4.5,257.83,-0.6290104055819412
2024-07-08,252.94,4.46,248.48,-0.6575373806201541
2024-07-05,251.52,4.62,246.9,-0.662357981749606
2024-07-03,246.39,4.87,241.51999999999998,-0.6787724336967276
2024-07-02,231.26,4.53,226.73,-0.7238969214844461
2024-07-01,209.86,4.44,205.42000000000002,-0.7889140164645868
2024-06-28,197.88,4.16,193.72,-0.8246108729295163
2024-06-27,197.42,4.39,193.03,-0.8267160721569354
2024-06-26,196.37,4.64,191.73000000000002,-0.8306823895419274
2024-06-25,187.35,4.37,182.98,-0.8573787565562978
2024-06-24,182.58,4.44,178.14000000000001,-0.872145661281961
2024-06-21,183.01,4.3,178.70999999999998,-0.8704065836593107
2024-06-20,181.57,4.33,177.23999999999998,-0.8748915733177247
2024-06-18,184.86,4.43,180.43,-0.8651588406576286
2024-06-17,187.44,4.43,183.01,-0.8572872261551058
2024-06-14,178.01,4.33,173.67999999999998,-0.8857531809258573
2024-06-13,182.47,4.41,178.06,-0.8723897423518067
2024-06-12,177.29,4.45,172.84,-0.8883160321592366
2024-06-11,170.66,4.46,166.2,-0.9085747609564275
2024-06-10,173.79,4.72,169.07,-0.8998183525757141
2024-06-07,177.48,4.83,172.64999999999998,-0.8888957247001202
2024-06-06,177.94,4.91,173.03,-0.8877363396183533
2024-06-05,175.0,5.27,169.73,-0.8978046837494872
2024-06-04,174.77,5.21,169.56,-0.8983233560229092
2024-06-03,176.29,5.34,170.95,-0.8940824474343407
2024-05-31,178.08,5.39,172.69000000000003,-0.8887736841651972
2024-05-30,178.79,5.4,173.39,-0.8866379748040478
2024-05-29,176.19,4.93,171.26,-0.8931366332886888
2024-05-28,176.75,4.9,171.85,-0.8913365353985768
2024-05-24,179.24,4.83,174.41,-0.8835259411635156
2024-05-23,173.74,4.8,168.94,-0.9002149843142132
2024-05-22,180.11,5.24,174.87,-0.8821224750119028
2024-05-21,186.6,5.25,181.35,-0.8623519083544033
2024-05-20,174.95,5.22,169.73,-0.8978046837494872
2024-05-17,177.46,5.28,172.18,-0.8903297009854635
2024-05-16,174.84,5.26,169.58,-0.8982623357554478
2024-05-15,173.99,5.33,168.66,-0.9010692680586732
2024-05-14,177.55,5.79,171.76000000000002,-0.8916111266021534
2024-05-13,171.89,5.41,166.48,-0.9077204772119676
2024-05-10,168.47,5.07,163.4,-0.917117598401026
2024-05-09,171.97,5.33,166.64,-0.9072323150722763
2024-05-08,174.72,5.22,169.5,-0.8985064168252935
2024-05-07,177.81,5.51,172.3,-0.889963579380695
2024-05-06,184.76,5.69,179.07,-0.8693082188450051
2024-05-03,181.19,5.57,175.62,-0.8798342149820996
2024-05-02,180.01,5.59,174.42,-0.8834954310297848
2024-05-01,179.99,5.27,174.72,-0.8825801270178634
2024-04-30,183.28,4.72,178.56,-0.8708642356652712
2024-04-29,194.05,4.6,189.45000000000002,-0.8376387000325289
2024-04-26,168.29,4.49,163.79999999999998,-0.9158971930517977
2024-04-25,170.18,4.13,166.05,-0.9090324129623881
2024-04-24,162.13,4.15,157.98,-0.9336540908830702
2024-04-23,144.68,4.01,140.67000000000002,-0.9864671323709274
2024-04-22,142.05,4.0,138.05,-0.9944607874083732
2024-04-19,147.05,3.8,143.25,-0.9785955178684046
2024-04-18,149.93,4.0,145.93,-0.9704188020285746
2024-04-17,155.45,3.91,151.54,-0.953302617005647
2024-04-16,157.11,3.81,153.3,-0.947932833469042
2024-04-15,161.48,3.89,157.59,-0.9348439860985678
2024-04-12,171.05,4.11,166.94,-0.906317011060355
2024-04-11,174.6,4.46,170.14,-0.8965537682665282
2024-04-10,171.76,4.59,167.17,-0.9056152779845489
2024-04-09,176.88,4.71,172.17,-0.8903602111191944
2024-04-08,172.98,4.37,168.60999999999999,-0.9012218187273265
2024-04-05,164.9,4.39,160.51000000000002,-0.9259350270492009
2024-04-04,171.11,4.5,166.61,-0.9073238454734683
2024-04-03,168.38,4.49,163.89,-0.9156226018482213
2024-04-02,166.63,4.54,162.09,-0.9211144259197488
2024-04-01,175.22,4.64,170.58,-0.8952113223823769
2024-03-28,175.79,4.5,171.29,-0.8930451028874967
2024-03-27,179.83,4.67,175.16000000000003,-0.8812376811337121
2024-03-26,177.67,4.78,172.89,-0.8881634814905832
2024-03-25,172.63,4.91,167.72,-0.9039372206293597
2024-03-22,170.83,4.89,165.94000000000003,-0.9093680244334258
2024-03-21,172.82,5.0,167.82,-0.9036321192920527
2024-03-20,175.66,5.1,170.56,-0.8952723426498383
2024-03-19,171.32,5.19,166.13,-0.9087883318925425
2024-03-18,173.8,5.54,168.26000000000002,-0.9022896734079014
2024-03-15,163.57,5.58,157.98999999999998,-0.9336235807493395
2024-03-14,162.5,5.58,156.92,-0.9368881650585256
2024-03-13,169.48,5.92,163.56,-0.9166294362613346
2024-03-12,177.54,6.19,171.35,-0.8928620420851123
2024-03-11,177.77,6.1,171.67000000000002,-0.8918857178057297
2024-03-08,175.34,5.8,169.54,-0.8983843762903708
2024-03-07,178.65,5.77,172.88,-0.8881939916243139
2024-03-06,176.54,5.77,170.76999999999998,-0.8946316298414936
2024-03-05,180.74,5.48,175.26000000000002,-0.8809325797964052
2024-03-04,188.14,5.33,182.80999999999997,-0.8578974288297201
2024-03-01,202.64,5.78,196.85999999999999,-0.8150306909380737
2024-02-29,201.88,5.75,196.13,-0.8172579307004155
2024-02-28,202.04,5.43,196.60999999999999,-0.8157934442813415
2024-02-27,199.73,5.78,193.95,-0.8239091398537102
2024-02-26,199.4,5.65,193.75,-0.8245193425283243
2024-02-23,191.97,5.4,186.57,-0.8464256185469733
2024-02-22,197.41,5.85,191.56,-0.8312010618153495
2024-02-21,194.77,5.97,188.8,-0.8396218587250251
2024-02-20,193.76,5.96,187.79999999999998,-0.8426728720980963
2024-02-16,199.95,6.14,193.81,-0.82433628172594
2024-02-15,200.45,6.09,194.35999999999999,-0.822658224370751
2024-02-14,188.71,6.0,182.71,-0.8582025301670269
2024-02-13,184.02,5.7,178.32000000000002,-0.8715964788748081
2024-02-12,188.13,6.08,182.04999999999998,-0.8602161989932539
2024-02-09,193.57,5.93,187.64,-0.8431610342377875
2024-02-08,189.56,5.82,183.74,-0.8550599863927639
2024-02-07,187.58,5.86,181.72,-0.8612230334063671
2024-02-06,185.1,6.03,179.07,-0.8693082188450051
2024-02-05,181.06,5.38,175.68,-0.8796511541797154
2024-02-02,187.91,5.54,182.37,-0.8592398747138711
2024-02-01,188.86,5.71,183.15,-0.8568600842828759
2024-01-31,187.29,5.62,181.67,-0.8613755840750208
2024-01-30,191.59,5.79,185.8,-0.8487748988442378
2024-01-29,190.93,6.14,184.79000000000002,-0.8518564223510394
2024-01-26,183.25,6.14,177.11,-0.875288205056224
2024-01-25,182.63,6.04,176.59,-0.8768747320102208
2024-01-24,207.83,6.07,201.76000000000002,-0.8000807254100264
2024-01-23,209.14,6.21,202.92999999999998,-0.7965110397635335
2024-01-22,208.8,5.98,202.82000000000002,-0.7968466512345711
2024-01-19,212.19,6.06,206.13,-0.7867477969697065
2024-01-18,211.88,6.28,205.6,-0.7883648340574341
2024-01-17,215.55,6.3,209.25,-0.7772286352457254
2024-01-16,219.91,6.55,213.35999999999999,-0.764688970282404
2024-01-12,218.89,7.17,211.72,-0.7696926322142402
2024-01-11,227.22,7.4,219.82,-0.7449794238923659
2024-01-10,233.94,7.41,226.53,-0.7245071241590603
2024-01-09,234.96,7.56,227.4,-0.7218527425244885
2024-01-08,240.45,7.93,232.51999999999998,-0.7062315540543657
2024-01-05,237.49,8.06,229.43,-0.7156591853771546
2024-01-04,237.93,8.27,229.66,-0.7149574523013483
2024-01-03,238.45,8.5,229.95,-0.7140726584231578
2024-01-02,248.42,8.42,240.0,-0.6834099740237952
2023-12-29,248.48,9.07,239.41,-0.685210071913907
2023-12-28,253.18,9.43,243.75,-0.6719686738747794
2023-12-27,261.44,9.1,252.34,-0.6457604690001003
2023-12-26,256.61,9.33,247.28,-0.6611985966678391
2023-12-22,252.54,8.42,244.12,-0.6708397989267432
2023-12-21,254.5,8.29,246.21,-0.664463180977025
2023-12-20,247.14,7.92,239.22,-0.6857897644547906
2023-12-19,257.22,8.82,248.40000000000003,-0.6577814616899996
2023-12-18,252.08,8.35,243.73000000000002,-0.6720296941422408
2023-12-15,253.5,7.98,245.52,-0.6665683802044439
2023-12-14,251.05,7.86,243.19,-0.6736772413636991
2023-12-13,239.29,7.43,231.85999999999999,-0.7082452228805924
2023-12-12,237.01,7.27,229.73999999999998,-0.7147133712315027
2023-12-11,239.74,7.68,232.06,-0.7076350202059781
2023-12-08,243.84,7.38,236.46,-0.6942105613644662
2023-12-07,242.64,7.49,235.14999999999998,-0.6982073888831891
2023-12-06,239.37,7.75,231.62,-0.7089774660901293
2023-12-05,238.72,7.43,231.29,-0.7099843005032428
2023-12-04,235.58,7.32,228.26000000000002,-0.7192288710236475
2023-12-01,238.83,7.15,231.68,-0.7087944052877451
2023-11-30,240.08,7.27,232.81,-0.705346760176175
2023-11-29,244.14,7.18,236.95999999999998,-0.6926850546779308
2023-11-28,246.72,7.21,239.51,-0.6849049705766
2023-11-27,236.08,7.19,228.89000000000001,-0.7173067325986129
2023-11-24,235.45,7.4,228.04999999999998,-0.7198695838319925
2023-11-22,234.21,7.47,226.74,-0.7238664113507153
2023-11-21,241.2,7.51,233.69,-0.7026618684078726
2023-11-20,235.6,7.8,227.79999999999998,-0.7206323371752602
2023-11-17,234.3,7.39,226.91000000000003,-0.7233477390772932
2023-11-16,233.59,7.4,226.19,-0.7255444687059044
2023-11-15,242.84,7.94,234.9,-0.6989701422264568
2023-11-14,237.41,7.58,229.82999999999998,-0.7144387800279264
2023-11-13,223.71,7.22,216.49,-0.7551392984246921
2023-11-10,214.65,7.24,207.41,-0.7828424998521759
2023-11-09,209.98,7.47,202.51,-0.7977924653802232
2023-11-08,222.11,7.92,214.19000000000003,-0.7621566291827551
2023-11-07,222.18,7.89,214.29000000000002,-0.761851527845448
2023-11-06,219.27,7.97,211.3,-0.77097405783093
2023-11-03,219.96,8.23,211.73000000000002,-0.7696621220805094
2023-11-02,218.51,7.79,210.72,-0.7727436455873111
2023-11-01,205.66,7.45,198.21,-0.810911822884428
2023-10-31,200.84,7.3,193.54,-0.8251600553366693
2023-10-30,197.36,7.52,189.84,-0.8364488048170313
2023-10-27,207.3,7.44,199.86,-0.8058776508188611
2023-10-26,205.76,7.63,198.13,-0.8111559039542737
2023-10-25,212.42,7.6,204.82,-0.7907446244884294
2023-10-24,216.52,8.09,208.43,-0.7797304662116434
2023-10-23,212.08,7.59,204.49,-0.7917514589015427
2023-10-20,211.99,7.58,204.41,-0.7919955399713886
2023-10-19,220.11,7.69,212.42000000000002,-0.7675569228530905
2023-10-18,242.68,7.91,234.77,-0.6993667739649561
2023-10-17,254.85,8.53,246.32,-0.6641275695059872
2023-10-16,253.92,8.52,245.39999999999998,-0.6669345018092124
2023-10-13,251.12,8.47,242.65,-0.6753247885851573
2023-10-12,258.87,8.44,250.43,-0.6515879045426658
2023-10-11,262.99,8.97,254.02,-0.6406347665333413
2023-10-10,263.62,8.83,254.79,-0.6382854862360767
2023-10-09,259.67,8.34,251.33,-0.6488419925069019
2023-10-06,260.53,8.72,251.80999999999997,-0.6473775060878281
2023-10-05,260.05,8.66,251.39000000000001,-0.6486589317045177
2023-10-04,261.16,8.83,252.33,-0.645790979133831
2023-10-03,246.53,8.61,237.92000000000002,-0.6897560818397827
2023-10-02,251.6,8.79,242.81,-0.674836626445466
2023-09-29,250.22,9.04,241.18,-0.6798097782435716
2023-09-28,246.38,8.91,237.47,-0.6911290378576647
2023-09-27,240.5,8.46,232.04,-0.7076960404734396
2023-09-26,244.12,8.41,235.71,-0.6964988213942693
2023-09-25,246.99,8.35,238.64000000000001,-0.6875593522111716
2023-09-22,244.88,8.53,236.35,-0.694546172835504
2023-09-21,255.7,8.45,247.25,-0.6612901270690312
2023-09-20,262.59,8.82,253.76999999999998,-0.6413975198766091
2023-09-19,266.5,8.55,257.95,-0.6286442839771726
2023-09-18,265.28,10.31,254.96999999999997,-0.637736303828924
2023-09-15,274.39,10.43,263.96,-0.6103076936050166
2023-09-14,276.04,10.38,265.66,-0.605120970870796
2023-09-13,271.3,10.07,261.23,-0.6186369601135
2023-09-12,267.48,10.57,256.91,-0.6318173378851663
2023-09-11,273.58,10.33,263.25,-0.6124739130998968
2023-09-08,248.5,10.04,238.46,-0.6881085346183244
2023-09-07,251.49,10.08,241.41,-0.6791080451677652
2023-09-06,251.92,10.58,241.33999999999997,-0.6793216161038803
2023-09-05,256.49,10.81,245.68,-0.6660802180647525
2023-09-01,245.01,11.0,234.01,-0.7016855441284899
2023-08-31,258.08,10.27,247.80999999999997,-0.6595815595801117
2023-08-30,256.9,10.67,246.23,-0.6644021607095636
2023-08-29,257.18,10.89,246.29000000000002,-0.6642190999071792
2023-08-28,238.82,11.02,227.79999999999998,-0.7206323371752602
2023-08-25,238.59,10.83,227.76,-0.720754377710183
2023-08-24,230.04,10.64,219.39999999999998,-0.7462608495090558
2023-08-23,236.86,10.84,226.02,-0.7260631409793263
2023-08-22,233.19,10.79,222.4,-0.737107809389843
2023-08-21,231.28,10.95,220.33,-0.7434234070720998
2023-08-18,215.49,10.67,204.82000000000002,-0.7907446244884293
2023-08-17,219.22,11.5,207.72,-0.7818966857065237
2023-08-16,225.6,11.4,214.2,-0.7621261190490244
2023-08-15,232.96,11.83,221.13,-0.740982596373643
2023-08-14,239.76,12.52,227.23999999999998,-0.72234090466418
2023-08-11,242.65,12.9,229.75,-0.7146828610977719
2023-08-10,245.34,13.25,232.09,-0.707543489804786
2023-08-09,242.19,13.46,228.73,-0.7177948947383043
2023-08-08,249.7,14.07,235.63,-0.6967429024641151
2023-08-07,251.45,14.82,236.63,-0.6936918890910442
2023-08-04,253.86,14.72,239.14000000000001,-0.6860338455246362
2023-08-03,259.32,15.46,243.85999999999999,-0.6716330624037417
2023-08-02,254.11,14.57,239.54000000000002,-0.6848134401754078
2023-08-01,261.07,14.63,246.44,-0.6637614479012187
2023-07-31,267.43,15.3,252.13,-0.6464011818084453
2023-07-28,266.44,14.74,251.7,-0.6477131175588657
2023-07-27,255.71,13.24,242.47,-0.6758739709923102
2023-07-26,264.35,13.17,251.18000000000004,-0.6492996445128625
2023-07-25,265.28,11.91,253.36999999999998,-0.6426179252258374
2023-07-24,269.06,11.73,257.33,-0.6305359122684766
2023-07-21,260.02,10.58,249.43999999999997,-0.654608407782006
2023-07-20,262.9,10.32,252.57999999999998,-0.6450282257905634
2023-07-19,291.26,10.64,280.62,-0.5594778108096554
2023-07-18,293.34,10.42,282.91999999999996,-0.5524604800515924
2023-07-17,290.38,10.56,279.82,-0.5619186215081121
2023-07-14,281.38,10.54,270.84,-0.5893167215982889
2023-07-13,277.9,10.76,267.14,-0.6006054710786511
2023-07-12,271.99,11.16,260.83,-0.6198573654627285
2023-07-11,269.79,10.81,258.98,-0.6255017402029096
2023-07-10,269.61,10.78,258.83000000000004,-0.6259593922088701
2023-07-07,274.43,9.99,264.44,-0.6088432071859425
2023-07-06,276.54,9.56,266.98,-0.6010936332183424
2023-07-05,282.48,10.22,272.26,-0.5849842826085281
2023-07-03,279.82,10.03,269.79,-0.5925202856400131
2023-06-30,261.77,9.69,252.07999999999998,-0.6465537324770988
2023-06-29,257.5,9.39,248.11,-0.6586662555681903
2023-06-28,256.24,9.52,246.72,-0.6629071641567588
2023-06-27,250.21,9.34,240.87,-0.6807555923892236
2023-06-26,241.05,8.4,232.65,-0.7058349223158663
2023-06-23,256.6,8.43,248.17000000000002,-0.658483194765806
2023-06-22,264.61,8.92,255.69000000000003,-0.6355395742003128
2023-06-21,259.46,9.07,250.39,-0.6517099450775886
2023-06-20,274.45,9.35,265.09999999999997,-0.6068295383597159
2023-06-16,260.54,9.4,251.14000000000001,-0.6494216850477854
2023-06-15,255.9,9.79,246.11,-0.664768282314332
2023-06-14,256.79,9.05,247.74,-0.6597951305162265
