,CloseTSLA,CloseNIO,spread,zscore
2020-04-13,650.95,2.97,647.98,0.5613424619216696
2020-04-09,573.0,2.67,570.33,0.3244312735027145
2020-04-08,548.84,2.74,546.1,0.2505052194732066
2020-04-07,545.45,2.7,542.75,0.240284324673419
2020-04-06,516.24,2.47,513.77,0.15186595712182435
2020-04-03,480.01,2.4,477.61,0.041541313551580784
2020-04-02,454.47,2.39,452.08000000000004,-0.03635105786291915
2020-04-01,481.56,2.65,478.91,0.045507630936572986
2020-03-31,524.0,2.78,521.22,0.17459600675120268
2020-03-30,502.13,2.71,499.42,0.10808391521825707
2020-03-27,514.36,2.84,511.52000000000004,0.145001177032415
2020-03-26,528.16,2.93,525.23,0.18683057037721695
2020-03-25,539.25,2.76,536.49,0.22118498095799521
2020-03-24,505.0,2.6,502.4,0.11717593507000823
2020-03-23,434.29,2.37,431.92,-0.09785948746402852
2020-03-20,427.53,2.4,425.13,-0.11857586826717999
2020-03-19,427.64,2.38,425.26,-0.11817923652868077
2020-03-18,361.22,2.43,358.79,-0.32098009543670325
2020-03-17,430.2,2.9,427.3,-0.11195516924761609
2020-03-16,445.07,2.94,442.13,-0.06670864092497472
2020-03-13,546.62,3.11,543.51,0.24260309483695286
2020-03-12,560.55,3.13,557.42,0.28504269085636896
2020-03-11,634.23,3.32,630.91,0.5092616636433492
2020-03-10,645.33,3.5,641.83,0.5425787296772837
2020-03-09,608.0,3.29,604.71,0.42932511326889194
2020-03-06,703.48,3.55,699.9300000000001,0.7198426066527029
2020-03-05,724.54,3.72,720.8199999999999,0.7835782760161536
2020-03-04,749.5,3.87,745.63,0.8592739178020428
2020-03-03,745.51,4.06,741.45,0.8465206819026065
2020-03-02,743.62,4.11,739.51,0.8406017159588488
2020-02-28,667.99,4.13,663.86,0.6097925542860355
2020-02-27,679.0,4.14,674.86,0.6433537013898153
2020-02-26,778.8,4.34,774.4599999999999,0.9472346333476764
2020-02-25,799.91,4.4,795.51,1.0114584648508191
2020-02-24,833.79,3.88,829.91,1.1164133248844579
2020-02-21,901.0,4.08,896.92,1.3208617310139388
2020-02-20,899.41,4.26,895.15,1.3154614373436033
2020-02-19,917.42,4.08,913.3399999999999,1.3709593705997627
2020-02-18,858.4,3.8,854.6,1.1917428450655785
2020-02-14,800.03,3.77,796.26,1.0137467248806222
2020-02-13,804.0,4.03,799.97,1.0250659844947154
2020-02-12,767.29,4.07,763.2199999999999,0.9129412430343595
2020-02-11,774.38,3.96,770.42,0.9349085393204701
2020-02-10,771.28,3.87,767.41,0.9257249890675268
2020-02-07,748.07,3.81,744.2600000000001,0.8550940294809359
2020-02-06,748.96,4.08,744.88,0.8569856577722396
2020-02-05,734.7,4.39,730.3100000000001,0.8125323929265967
2020-02-04,887.06,4.51,882.55,1.27701866884291
2020-02-03,780.0,4.06,775.94,0.9517501331398218
2020-01-31,650.57,3.78,646.7900000000001,0.5577117560077154
2020-01-30,640.81,4.08,636.7299999999999,0.5270185614746217
2020-01-29,580.99,4.27,576.72,0.3439272489566375
2020-01-28,566.9,4.21,562.6899999999999,0.3011215313324525
2020-01-27,558.02,4.01,554.01,0.2746387352541973
2020-01-24,564.82,4.66,560.1600000000001,0.29340246749858356
2020-01-23,572.2,4.92,567.2800000000001,0.3151256827148484
2020-01-22,569.56,4.79,564.77,0.3074676391484401
2020-01-21,547.2,5.17,542.0300000000001,0.23808759504480823
2020-01-17,510.5,4.67,505.83,0.12764091093964142
2020-01-16,513.49,4.37,509.12,0.13767874493704474
2020-01-15,518.5,4.29,514.21,0.1532084030059757
2020-01-14,537.92,3.76,534.16,0.21407611979873992
2020-01-13,524.86,3.7,521.16,0.17441294594881823
2020-01-10,478.15,3.51,474.64,0.03247980383356013
2020-01-09,481.34,3.46,477.88,0.04236508716230987
2020-01-08,492.14,3.39,488.75,0.07552960252759054
2020-01-07,469.06,3.24,465.82,0.005569865883074837
2020-01-06,451.54,3.68,447.86,-0.04922633429727842
2020-01-03,443.01,3.83,439.18,-0.07570913037553384
2020-01-02,430.26,3.72,426.53999999999996,-0.11427393941115012
2019-12-31,418.33,4.02,414.31,-0.15158783296380707
2019-12-30,414.7,3.72,410.97999999999996,-0.1617477074961333
2019-12-27,430.38,2.42,427.96,-0.1099415004213894
2019-12-26,430.94,2.51,428.43,-0.10850752413604599
2019-12-24,425.25,2.53,422.72,-0.12592881049628074
2019-12-23,419.22,2.67,416.55,-0.14475356300812822
2019-12-20,405.59,2.69,402.9,-0.1863998955505461
2019-12-19,404.04,2.62,401.42,-0.1909153953426909
2019-12-18,393.15,2.63,390.52,-0.2241714411091638
2019-12-17,378.99,2.59,376.40000000000003,-0.2672517499369247
2019-12-16,381.5,2.48,379.02,-0.2592580948994791
2019-12-13,358.39,2.39,356.0,-0.3294924227475711
2019-12-12,359.68,2.27,357.41,-0.3251904938915411
2019-12-11,352.7,2.26,350.44,-0.3464560571018453
2019-12-10,348.84,2.27,346.57,-0.3582634788556297
2019-12-09,339.53,2.22,337.30999999999995,-0.3865158626902664
2019-12-06,335.89,2.26,333.63,-0.3977435919031671
2019-12-05,330.37,2.27,328.1,-0.4146156958562491
2019-12-04,333.03,2.42,330.60999999999996,-0.4069576522898413
2019-12-03,336.2,2.4,333.8,-0.397224919629745
2019-12-02,334.87,2.44,332.43,-0.40140480795085215
2019-11-29,329.94,2.27,327.67,-0.4159276316066696
2019-11-27,331.29,2.46,328.83000000000004,-0.4123884560939073
2019-11-26,328.92,2.28,326.64000000000004,-0.41907017538093255
2019-11-25,336.34,2.05,334.28999999999996,-0.39572992307694044
2019-11-22,333.04,1.94,331.1,-0.4054626557370364
2019-11-21,354.83,1.98,352.84999999999997,-0.3391031148727445
2019-11-20,352.22,1.84,350.38000000000005,-0.3466391179042294
2019-11-19,359.52,1.83,357.69,-0.3243362101470813
2019-11-18,349.99,1.8,348.19,-0.35332083719125484
2019-11-15,352.17,1.8,350.37,-0.34666962803796025
2019-11-14,349.35,1.75,347.6,-0.3551209350813666
2019-11-13,346.11,1.9,344.21000000000004,-0.3654638704160769
2019-11-12,349.93,1.94,347.99,-0.353931039865869
2019-11-11,345.09,1.86,343.22999999999996,-0.3684538635216866
2019-11-08,337.14,1.98,335.15999999999997,-0.3930755414423687
2019-11-07,335.54,2.07,333.47,-0.3982317540428584
2019-11-06,326.58,2.03,324.55,-0.42544679333065083
2019-11-05,317.22,2.34,314.88000000000005,-0.45495009264824626
2019-11-04,317.47,1.71,315.76000000000005,-0.4522652008799439
2019-11-01,313.31,1.52,311.79,-0.46437772397103544
2019-10-31,314.92,1.45,313.47,-0.4592520215042763
2019-10-30,315.01,1.43,313.58,-0.45891641003323863
2019-10-29,316.22,1.39,314.83000000000004,-0.45510264331689987
2019-10-28,327.71,1.48,326.22999999999996,-0.42032109086389186
2019-10-25,328.13,1.51,326.62,-0.4191311956483941
2019-10-24,299.68,1.54,298.14,-0.5060240565134533
2019-10-23,254.68,1.53,253.15,-0.6432891481679129
2019-10-22,255.58,1.58,254.0,-0.6406957868008026
2019-10-21,253.5,1.69,251.81,-0.647377506087828
2019-10-18,256.95,1.52,255.42999999999998,-0.6363328376773114
2019-10-17,261.97,1.46,260.51000000000005,-0.620833689742111
2019-10-16,259.75,1.46,258.29,-0.6276069394303284
2019-10-15,257.89,1.55,256.34,-0.6335564155078168
2019-10-14,256.96,1.53,255.42999999999998,-0.6363328376773114
2019-10-11,247.89,1.56,246.32999999999998,-0.6640970593722565
2019-10-10,244.74,1.53,243.21,-0.6736162210962376
2019-10-09,244.53,1.64,242.89000000000001,-0.6745925453756203
2019-10-08,240.05,1.7,238.35000000000002,-0.6884441460893621
2019-10-07,237.72,1.55,236.17,-0.6950953552426569
2019-10-04,231.43,1.62,229.81,-0.7144998002953877
2019-10-03,233.03,1.64,231.39000000000001,-0.7096791991659356
2019-10-02,243.13,1.59,241.54,-0.6787114134292661
2019-10-01,244.69,1.32,243.37,-0.6731280589565463
2019-09-30,240.87,1.56,239.31,-0.6855151732512141
2019-09-27,242.13,1.75,240.38,-0.6822505889420283
2019-09-26,242.56,1.96,240.6,-0.6815793659999527
2019-09-25,228.7,2.05,226.64999999999998,-0.7241410025542918
2019-09-24,223.21,2.17,221.04000000000002,-0.7412571875772194
2019-09-23,241.23,2.72,238.51,-0.687955983949671
2019-09-20,240.62,3.04,237.58,-0.6907934263866268
2019-09-19,246.6,3.1,243.5,-0.6727314272180471
2019-09-18,243.49,3.08,240.41,-0.6821590585408361
2019-09-17,244.79,3.18,241.60999999999999,-0.6784978424931511
2019-09-16,242.81,3.12,239.69,-0.6843557881694472
2019-09-13,245.2,3.21,241.98999999999998,-0.6773384574113842
2019-09-12,245.87,3.19,242.68,-0.6752332581839652
2019-09-11,247.1,3.27,243.82999999999998,-0.6717245928049338
2019-09-10,235.54,3.32,232.22,-0.7071468580662869
2019-09-09,231.79,3.14,228.65,-0.7180389758081499
2019-09-06,227.45,2.98,224.47,-0.7307922117075862
2019-09-05,229.58,2.95,226.63000000000002,-0.724202022821753
2019-09-04,220.68,2.75,217.93,-0.75074583916747
2019-09-03,225.01,2.6,222.41,-0.7370772992561123
2019-08-30,225.61,2.86,222.75,-0.7360399547092682
2019-08-29,221.71,2.85,218.86,-0.747908396730514
2019-08-28,215.59,2.84,212.75,-0.7665500884399772
2019-08-27,214.08,2.91,211.17000000000002,-0.7713706895694292
2019-08-26,215.0,2.9,212.1,-0.7685332471324733
2019-08-23,211.4,2.92,208.48000000000002,-0.7795779155429898
2019-08-22,222.15,3.02,219.13,-0.7470846231197849
2019-08-21,220.83,3.05,217.78,-0.7512034911734305
2019-08-20,225.86,3.16,222.70000000000002,-0.7361925053779217
2019-08-19,226.83,3.0,223.83,-0.7327448602663517
2019-08-16,219.94,2.95,216.99,-0.7536137917381566
2019-08-15,215.64,2.82,212.82,-0.7663365175038622
2019-08-14,219.62,2.9,216.72,-0.7544375653488857
2019-08-13,235.0,3.15,231.85,-0.7082757330143231
2019-08-12,229.01,3.05,225.95999999999998,-0.7262462017817107
2019-08-09,235.01,3.13,231.88,-0.708184202613131
2019-08-08,238.3,3.17,235.13000000000002,-0.6982684091506505
2019-08-07,233.42,3.09,230.32999999999998,-0.7129132733413909
2019-08-06,230.75,3.08,227.67,-0.7210289689137594
2019-08-05,228.32,2.95,225.37,-0.7280462996718224
2019-08-02,234.34,3.27,231.07,-0.7106555234453183
2019-08-01,233.85,3.28,230.57,-0.7121810301318539
2019-07-31,241.61,3.47,238.14000000000001,-0.6890848588977071
2019-07-30,242.26,3.38,238.88,-0.6868271090016347
2019-07-29,235.77,3.46,232.31,-0.7068722668627104
2019-07-26,228.04,3.51,224.53,-0.7306091509052021
2019-07-25,228.82,3.5,225.32,-0.728198850340476
2019-07-24,264.88,3.67,261.21,-0.6186979803809616
2019-07-23,260.17,3.46,256.71000000000004,-0.6324275405597805
2019-07-22,255.68,3.38,252.3,-0.6458825095350231
2019-07-19,258.18,3.37,254.81,-0.6382244659686153
2019-07-18,253.54,3.43,250.10999999999999,-0.6525642288220486
2019-07-17,254.86,3.44,251.42000000000002,-0.6485674013033256
2019-07-16,252.38,3.3,249.07999999999998,-0.6557067725963115
2019-07-15,253.5,3.39,250.11,-0.6525642288220485
2019-07-12,245.08,3.45,241.63000000000002,-0.6784368222256896
2019-07-11,238.6,3.42,235.18,-0.698115858481997
2019-07-10,238.92,3.68,235.23999999999998,-0.6979327976796128
2019-07-09,230.06,3.69,226.37,-0.7249952862987515
2019-07-08,230.34,3.49,226.85,-0.7235307998796776
2019-07-05,233.1,3.26,229.84,-0.7144082698941956
2019-07-03,234.9,3.13,231.77,-0.7085198140841688
2019-07-02,224.55,2.82,221.73000000000002,-0.7391519883498004
2019-07-01,227.17,2.6,224.57,-0.7304871103702792
2019-06-28,223.46,2.55,220.91,-0.7416538193157187
2019-06-27,222.84,2.6,220.24,-0.7436979982756762
2019-06-26,219.27,2.55,216.72,-0.7544375653488857
2019-06-25,219.76,2.6,217.16,-0.7530951194647345
2019-06-24,223.64,2.64,221.0,-0.7413792281121423
2019-06-21,221.86,2.64,219.22000000000003,-0.7468100319162084
2019-06-20,219.62,2.83,216.79,-0.7542239944127708
2019-06-19,226.43,2.74,223.69,-0.7331720021385816
2019-06-18,224.74,2.53,222.21,-0.7376875019307265
2019-06-17,225.03,2.46,222.57,-0.736589137116421
2019-06-14,214.92,2.42,212.5,-0.7673128417832449
2019-06-13,213.91,2.52,211.39,-0.7706994666273537
2019-06-12,209.26,2.55,206.70999999999998,-0.7849782092133255
2019-06-11,217.1,2.61,214.48999999999998,-0.7612413251708339
2019-06-10,212.88,2.63,210.25,-0.7741776218726545
2019-06-07,204.5,2.76,201.74,-0.8001417456774877
2019-06-06,205.95,2.65,203.29999999999998,-0.7953821648154973
2019-06-05,196.59,2.83,193.76,-0.8244888323945936
2019-06-04,193.6,3.04,190.56,-0.8342520751884204
2019-06-03,178.97,2.96,176.01,-0.8786443197666021
2019-05-31,185.16,3.05,182.10999999999999,-0.8600331381908695
2019-05-30,188.22,3.24,184.98,-0.851276729810156
2019-05-29,189.86,3.61,186.25,-0.847401942826356
2019-05-28,188.7,4.0,184.7,-0.852131013554616
2019-05-24,190.63,3.86,186.76999999999998,-0.8458154158723592
2019-05-23,195.49,3.93,191.56,-0.8312010618153495
2019-05-22,192.73,4.05,188.67999999999998,-0.8399879803297938
2019-05-21,205.08,4.29,200.79000000000002,-0.803040208381905
2019-05-20,205.36,4.25,201.11,-0.8020638841025224
2019-05-17,211.03,4.42,206.61,-0.7852833105506325
2019-05-16,228.33,4.66,223.67000000000002,-0.7332330224060429
2019-05-15,231.95,4.71,227.23999999999998,-0.72234090466418
2019-05-14,232.31,4.67,227.64000000000001,-0.7211204993149515
2019-05-13,227.01,4.33,222.67999999999998,-0.7362535256453833
2019-05-10,239.52,4.56,234.96,-0.6987870814240725
2019-05-09,241.98,4.6,237.38,-0.691403629061241
2019-05-08,244.84,4.57,240.27,-0.6825862004130661
2019-05-07,247.06,4.84,242.22,-0.6766367243355779
2019-05-06,255.34,4.88,250.46,-0.6514963741414737
2019-05-03,255.03,5.02,250.01,-0.6528693301593556
2019-05-02,244.1,4.72,239.38,-0.6853016023150992
2019-05-01,234.01,4.68,229.32999999999998,-0.7159642867144618
2019-04-30,238.69,4.85,233.84,-0.702204216401912
2019-04-29,241.47,4.98,236.49,-0.6941190309632741
2019-04-26,235.14,4.92,230.22,-0.7132488848124287
2019-04-25,247.63,4.9,242.73,-0.6750807075153117
2019-04-24,258.66,5.0,253.66000000000003,-0.6417331313476468
2019-04-23,263.9,4.83,259.07,-0.6252271489993333
2019-04-22,262.75,4.78,257.97,-0.6285832637097112
2019-04-18,273.26,4.79,268.46999999999997,-0.5965476232924669
2019-04-17,271.23,4.59,266.64000000000004,-0.6021309777651864
2019-04-16,273.36,4.45,268.91,-0.5952051774083155
2019-04-15,266.38,4.75,261.63,-0.6174165547642717
2019-04-12,267.7,4.99,262.71,-0.6141214603213552
2019-04-11,268.42,5.01,263.41,-0.6119857509602055
2019-04-10,276.06,5.05,271.01,-0.5887980493248668
2019-04-09,272.31,5.08,267.23,-0.6003308798750746
2019-04-08,273.2,5.3,267.9,-0.5982867009151173
2019-04-05,274.96,5.36,269.59999999999997,-0.5930999781808968
2019-04-04,267.78,5.35,262.42999999999995,-0.6149757440658151
2019-04-03,291.81,5.31,286.5,-0.5415378521759985
2019-04-02,285.88,5.39,280.49,-0.5598744425481545
2019-04-01,289.18,5.21,283.97,-0.5492569160098678
2019-03-29,279.86,5.1,274.76,-0.5773567491758509
2019-03-28,278.62,5.01,273.61,-0.5808654145548824
2019-03-27,274.83,4.98,269.84999999999997,-0.5923372248376291
2019-03-26,267.77,4.96,262.81,-0.6138163589840481
2019-03-25,260.42,5.35,255.07000000000002,-0.6374312024916168
2019-03-22,264.53,5.62,258.90999999999997,-0.6257153111390247
2019-03-21,274.02,5.84,268.18,-0.5974324171706573
2019-03-20,273.6,5.85,267.75,-0.5987443529210779
2019-03-19,267.47,5.96,261.51000000000005,-0.61778267636904
2019-03-18,269.49,5.75,263.74,-0.6109789165470921
2019-03-15,275.43,5.71,269.72,-0.5927338565761281
2019-03-14,289.96,6.03,283.93,-0.5493789565447907
2019-03-13,288.96,6.53,282.43,-0.553955476604397
2019-03-12,283.36,6.39,276.97,-0.5706140096213641
2019-03-11,290.92,6.59,284.33000000000004,-0.5481585511955622
2019-03-08,284.14,7.06,277.08,-0.5702783981503264
2019-03-07,276.59,7.09,269.5,-0.5934050795182038
2019-03-06,276.24,8.01,268.23,-0.5972798665020037
2019-03-05,276.54,10.16,266.38,-0.602924241242185
2019-03-04,285.36,9.78,275.58000000000004,-0.5748549182099326
2019-03-01,294.79,10.06,284.73,-0.5469381458463339
2019-02-28,319.88,9.57,310.31,-0.46889322376318043
2019-02-27,314.74,9.85,304.89,-0.48542971624522474
2019-02-26,297.86,9.79,288.07,-0.5367477611802772
2019-02-25,298.77,9.0,289.77,-0.5315610384460567
2019-02-22,294.71,8.17,286.53999999999996,-0.5414158116410758
2019-02-21,291.23,7.64,283.59000000000003,-0.5504163010916348
2019-02-20,302.56,7.62,294.94,-0.5157872993072802
2019-02-19,305.64,7.26,298.38,-0.5052918133039163
2019-02-15,307.88,7.41,300.46999999999997,-0.49891519535419815
2019-02-14,303.77,7.48,296.28999999999996,-0.5116684312536345
2019-02-13,308.17,7.49,300.68,-0.49827448254585316
2019-02-12,311.81,7.44,304.37,-0.48701624319922154
2019-02-11,312.84,7.46,305.38,-0.48393471969241997
2019-02-08,305.8,7.67,298.13,-0.506054566647184
2019-02-07,307.51,8.04,299.46999999999997,-0.501966208727269
2019-02-06,317.22,8.4,308.82000000000005,-0.47343923368905594
2019-02-05,321.35,7.88,313.47,-0.4592520215042763
2019-02-04,312.89,7.85,305.03999999999996,-0.4849720642392642
2019-02-01,312.21,7.9,304.31,-0.4871993040016058
2019-01-31,307.02,7.88,299.14,-0.5029730431403824
2019-01-30,308.77,7.46,301.31,-0.4963523441208185
2019-01-29,297.46,6.94,290.52,-0.5292727784162535
2019-01-28,296.38,6.67,289.71,-0.531744099248441
2019-01-25,297.04,6.65,290.39000000000004,-0.5296694101547526
2019-01-24,291.51,6.58,284.93,-0.5463279431717198
2019-01-23,287.59,6.55,281.03999999999996,-0.5581963851929658
2019-01-22,298.92,6.57,292.35,-0.5236894239435337
2019-01-18,302.26,6.71,295.55,-0.5139261811497069
2019-01-17,347.31,6.81,340.5,-0.37678313003017005
2019-01-16,346.05,6.71,339.34000000000003,-0.38032230554293217
2019-01-15,344.43,6.82,337.61,-0.38560055867834486
2019-01-14,334.4,6.8,327.59999999999997,-0.4161412025427847
2019-01-11,347.26,6.59,340.67,-0.37626445775674794
2019-01-10,344.97,6.66,338.31,-0.38346484931719527
2019-01-09,338.53,6.63,331.9,-0.4030218450385798
2019-01-08,335.35,6.4,328.95000000000005,-0.4120223344891388
2019-01-07,334.96,6.5,328.46,-0.4135173310419437
2019-01-04,317.69,6.36,311.33,-0.4657811901226482
2019-01-03,300.36,6.05,294.31,-0.5177094377323148
2019-01-02,310.12,6.2,303.92,-0.48838919921710344
2018-12-31,332.8,6.37,326.43,-0.41971088818927754
2018-12-28,333.87,6.47,327.4,-0.41675140521739884
2018-12-27,316.13,6.43,309.7,-0.4707543419207537
2018-12-26,326.09,6.36,319.72999999999996,-0.4401526777888527
2018-12-24,295.39,5.92,289.46999999999997,-0.532476342457978
2018-12-21,319.77,6.07,313.7,-0.4585502884284701
2018-12-20,315.38,6.52,308.86,-0.4733171931541332
2018-12-19,332.97,6.83,326.14000000000004,-0.420595682067468
2018-12-18,337.03,7.07,329.96,-0.40894081098233737
2018-12-17,348.42,7.03,341.39000000000004,-0.3740677281281368
2018-12-14,365.71,7.7,358.01,-0.32335988586769865
2018-12-13,376.79,7.75,369.04,-0.28970720836272656
2018-12-12,366.6,7.54,359.06,-0.32015632182597414
2018-12-11,366.76,7.08,359.68,-0.3182646935346702
2018-12-10,365.15,7.03,358.12,-0.3230242743966608
2018-12-07,357.97,6.99,350.98,-0.34480850988038697
2018-12-06,363.06,7.37,355.69,-0.3304382368932231
2018-12-04,359.7,7.08,352.62,-0.33980484794855076
2018-12-03,358.49,7.58,350.91,-0.34502208081650193
2018-11-30,350.48,7.71,342.77000000000004,-0.369857329673299
2018-11-29,341.17,7.79,333.38,-0.39850634524643486
2018-11-28,347.87,8.12,339.75,-0.3790713900599732
2018-11-27,343.92,7.48,336.44,-0.3891702443248379
2018-11-26,346.0,7.37,338.63,-0.3824885250378126
2018-11-23,325.83,7.46,318.37,-0.44430205597622896
2018-11-21,338.19,7.71,330.48,-0.4073542840283404
2018-11-20,347.49,7.67,339.82,-0.37885781912385824
2018-11-19,353.47,7.84,345.63000000000005,-0.36113143142631615
2018-11-16,354.31,7.19,347.12,-0.3565854215004407
2018-11-15,348.44,7.34,341.1,-0.37495252200632745
2018-11-14,344.0,7.1,336.9,-0.38776677817322536
2018-11-13,338.73,6.78,331.95000000000005,-0.4028692943699261
2018-11-12,331.28,6.65,324.63,-0.4252027122608052
2018-11-09,350.51,6.77,343.74,-0.3668978467014203
2018-11-08,351.4,6.69,344.71,-0.36393836372954164
2018-11-07,348.16,6.74,341.42,-0.37397619772694474
2018-11-06,341.06,6.4,334.66,-0.394601048128904
2018-11-05,341.4,6.68,334.71999999999997,-0.3944179873265199
2018-11-02,346.41,6.49,339.92,-0.3785527177865511
2018-11-01,344.28,6.62,337.65999999999997,-0.3854480080096915
2018-10-31,337.32,5.9,331.42,-0.4044863314576537
2018-10-30,329.9,5.95,323.95,-0.42727740135449344
2018-10-29,334.85,6.19,328.66,-0.4129071283673294
2018-10-26,330.9,6.35,324.54999999999995,-0.425446793330651
2018-10-25,314.86,6.45,308.41,-0.4746901491720151
2018-10-24,288.5,6.17,282.33,-0.5542605779417042
2018-10-23,294.14,6.81,287.33,-0.5390055110763498
2018-10-22,260.95,7.03,253.92,-0.6409398678706484
2018-10-19,260.0,7.32,252.68,-0.6447231244532562
2018-10-18,263.91,7.5,256.41,-0.6333428445717018
2018-10-17,271.78,7.77,264.01,-0.610155142936363
2018-10-16,276.59,8.04,268.54999999999995,-0.5963035422226213
2018-10-15,259.59,7.82,251.76999999999998,-0.6474995466227509
2018-10-12,258.78,7.46,251.31999999999996,-0.6488725026406328
2018-10-11,252.23,7.18,245.04999999999998,-0.6680023564897872
2018-10-10,256.88,7.75,249.13,-0.655554221927658
2018-10-09,262.8,7.39,255.41000000000003,-0.6363938579447727
2018-10-08,250.56,6.04,244.52,-0.6696193935775148
2018-10-05,261.95,6.26,255.69,-0.6355395742003128
2018-10-04,281.83,6.25,275.58,-0.5748549182099327
2018-10-03,294.8,6.3,288.5,-0.5354358254298567
2018-10-02,301.02,5.93,295.09,-0.5153296473013196
2018-10-01,310.7,6.6,304.09999999999997,-0.4878400168099508
2018-09-28,264.77,6.98,257.78999999999996,-0.6291324461168641
2018-09-27,307.52,7.01,300.51,-0.4987931548192753
2018-09-26,309.58,7.5,302.08,-0.49400306382355397
2018-09-25,300.99,7.58,293.41,-0.5204553497680785
2018-09-24,299.68,7.87,291.81,-0.525336971164992
2018-09-21,299.1,8.59,290.51000000000005,-0.5293032885499841
2018-09-20,298.33,8.78,289.55,-0.5322322613881323
2018-09-19,299.02,8.5,290.52,-0.5292727784162535
2018-09-18,284.96,7.68,277.28,-0.5696681954757122
2018-09-17,294.84,8.5,286.34,-0.54202601431569
2018-09-14,295.2,9.9,285.3,-0.5451990682236836
2018-09-13,289.46,11.6,277.85999999999996,-0.5678986077193312
2018-09-12,290.54,6.6,283.94,-0.5493484464110601
